NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Ensemble des tranches d'effectif ;2916,3
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 0 à 9 salariés en ETP ;1307,8
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 10 à 19 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 20 à 249 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Plus de 250 salariés en ETP ;S
a88 ;78;Activités liées à l'emploi ;Ensemble des tranches d'effectif ;31442,5
a88 ;78;Activités liées à l'emploi ;De 0 à 9 salariés en ETP ;7429
a88 ;78;Activités liées à l'emploi ;De 10 à 19 salariés en ETP ;1388
a88 ;78;Activités liées à l'emploi ;De 20 à 249 salariés en ETP ;3484,1
a88 ;78;Activités liées à l'emploi ;Plus de 250 salariés en ETP ;19200,8
a272 ;781;Activités des agences de placement de main-d'œuvre ;Ensemble des tranches d'effectif ;1356,9
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 0 à 9 salariés en ETP ;375,2
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 10 à 19 salariés en ETP ;132,6
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 20 à 249 salariés en ETP ;484,5
a272 ;781;Activités des agences de placement de main-d'œuvre ;Plus de 250 salariés en ETP ;344,7
a272 ;782;Activités des agences de travail temporaire ;Ensemble des tranches d'effectif ;25155,1
a272 ;782;Activités des agences de travail temporaire ;De 0 à 9 salariés en ETP ;6660,3
a272 ;782;Activités des agences de travail temporaire ;De 10 à 19 salariés en ETP ;943,6
a272 ;782;Activités des agences de travail temporaire ;De 20 à 249 salariés en ETP ;1633,9
a272 ;782;Activités des agences de travail temporaire ;Plus de 250 salariés en ETP ;15917,4
a272 ;783;Autre mise à disposition de ressources humaines ;Ensemble des tranches d'effectif ;4930,5
a272 ;783;Autre mise à disposition de ressources humaines ;De 0 à 9 salariés en ETP ;393,5
a272 ;783;Autre mise à disposition de ressources humaines ;De 10 à 19 salariés en ETP ;311,8
a272 ;783;Autre mise à disposition de ressources humaines ;De 20 à 249 salariés en ETP ;1365,8
a272 ;783;Autre mise à disposition de ressources humaines ;Plus de 250 salariés en ETP ;2938,7
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Ensemble des tranches d'effectif ;14210,5
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;4411,4
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;1316,6
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;4837,4
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Plus de 250 salariés en ETP ;3644,9
a272 ;791;Activités des agences de voyage et voyagistes ;Ensemble des tranches d'effectif ;11954,3
a272 ;791;Activités des agences de voyage et voyagistes ;De 0 à 9 salariés en ETP ;3860,4
a272 ;791;Activités des agences de voyage et voyagistes ;De 10 à 19 salariés en ETP ;S
a272 ;791;Activités des agences de voyage et voyagistes ;De 20 à 249 salariés en ETP ;3651
a272 ;791;Activités des agences de voyage et voyagistes ;Plus de 250 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;Ensemble des tranches d'effectif ;2256,2
a272 ;799;Autres services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;551
a272 ;799;Autres services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;1186,4
a272 ;799;Autres services de réservation et activités connexes ;Plus de 250 salariés en ETP ;S
a88 ;80;Enquêtes et sécurité ;Ensemble des tranches d'effectif ;11135,1
a88 ;80;Enquêtes et sécurité ;De 0 à 9 salariés en ETP ;1403
a88 ;80;Enquêtes et sécurité ;De 10 à 19 salariés en ETP ;574,4
a88 ;80;Enquêtes et sécurité ;De 20 à 249 salariés en ETP ;2652,5
a88 ;80;Enquêtes et sécurité ;Plus de 250 salariés en ETP ;4815,9
a272 ;801;Activités de sécurité privée ;Ensemble des tranches d'effectif ;5768,7
a272 ;801;Activités de sécurité privée ;De 0 à 9 salariés en ETP ;900,8
a272 ;801;Activités de sécurité privée ;De 10 à 19 salariés en ETP ;408,3
a272 ;801;Activités de sécurité privée ;De 20 à 249 salariés en ETP ;1778,3
a272 ;801;Activités de sécurité privée ;Plus de 250 salariés en ETP ;2715,4
a272 ;802;Activités liées aux systèmes de sécurité ;Ensemble des tranches d'effectif ;5308,2
a272 ;802;Activités liées aux systèmes de sécurité ;De 0 à 9 salariés en ETP ;S
a272 ;802;Activités liées aux systèmes de sécurité ;De 10 à 19 salariés en ETP ;S
a272 ;802;Activités liées aux systèmes de sécurité ;De 20 à 249 salariés en ETP ;S
a272 ;802;Activités liées aux systèmes de sécurité ;Plus de 250 salariés en ETP ;2100,4
a272 ;803;Activités d'enquête ;Ensemble des tranches d'effectif ;58,1
a272 ;803;Activités d'enquête ;De 0 à 9 salariés en ETP ;S
a272 ;803;Activités d'enquête ;De 10 à 19 salariés en ETP ;S
a272 ;803;Activités d'enquête ;De 20 à 249 salariés en ETP ;S
a272 ;803;Activités d'enquête ;Plus de 250 salariés en ETP ;N
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Ensemble des tranches d'effectif ;19507,1
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 0 à 9 salariés en ETP ;5591,1
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 10 à 19 salariés en ETP ;1967,6
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 20 à 249 salariés en ETP ;4853,3
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Plus de 250 salariés en ETP ;7093,1
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Ensemble des tranches d'effectif ;1001,3
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 0 à 9 salariés en ETP ;100,5
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 10 à 19 salariés en ETP ;48,2
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 20 à 249 salariés en ETP ;106,2
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Plus de 250 salariés en ETP ;848,9
a272 ;812;Activités de nettoyage ;Ensemble des tranches d'effectif ;12834,3
a272 ;812;Activités de nettoyage ;De 0 à 9 salariés en ETP ;2321,9
a272 ;812;Activités de nettoyage ;De 10 à 19 salariés en ETP ;1142,6
a272 ;812;Activités de nettoyage ;De 20 à 249 salariés en ETP ;3357,5
a272 ;812;Activités de nettoyage ;Plus de 250 salariés en ETP ;5921
a272 ;813;Services d'aménagement paysager ;Ensemble des tranches d'effectif ;5671,6
a272 ;813;Services d'aménagement paysager ;De 0 à 9 salariés en ETP ;3168,6
a272 ;813;Services d'aménagement paysager ;De 10 à 19 salariés en ETP ;776,8
a272 ;813;Services d'aménagement paysager ;De 20 à 249 salariés en ETP ;1389,7
a272 ;813;Services d'aménagement paysager ;Plus de 250 salariés en ETP ;323,2
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Ensemble des tranches d'effectif ;51915,1
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 0 à 9 salariés en ETP ;13535
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 10 à 19 salariés en ETP ;2494,7
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 20 à 249 salariés en ETP ;18248,5
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Plus de 250 salariés en ETP ;17747,6
a272 ;821;Activités administratives ;Ensemble des tranches d'effectif ;4220,1
a272 ;821;Activités administratives ;De 0 à 9 salariés en ETP ;1036,5
a272 ;821;Activités administratives ;De 10 à 19 salariés en ETP ;285,3
a272 ;821;Activités administratives ;De 20 à 249 salariés en ETP ;1417
a272 ;821;Activités administratives ;Plus de 250 salariés en ETP ;1503,8
a272 ;822;Activités de centres d'appels ;Ensemble des tranches d'effectif ;2967,1
a272 ;822;Activités de centres d'appels ;De 0 à 9 salariés en ETP ;280,9
a272 ;822;Activités de centres d'appels ;De 10 à 19 salariés en ETP ;102,1
a272 ;822;Activités de centres d'appels ;De 20 à 249 salariés en ETP ;1165,6
a272 ;822;Activités de centres d'appels ;Plus de 250 salariés en ETP ;1418,5
a272 ;823;Organisation de salons professionnels et congrès ;Ensemble des tranches d'effectif ;3038,2
a272 ;823;Organisation de salons professionnels et congrès ;De 0 à 9 salariés en ETP ;1407,7
a272 ;823;Organisation de salons professionnels et congrès ;De 10 à 19 salariés en ETP ;276,1
a272 ;823;Organisation de salons professionnels et congrès ;De 20 à 249 salariés en ETP ;992,7
a272 ;823;Organisation de salons professionnels et congrès ;Plus de 250 salariés en ETP ;361,8
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Ensemble des tranches d'effectif ;41689,8
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 0 à 9 salariés en ETP ;10809,9
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 10 à 19 salariés en ETP ;1831,3
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 20 à 249 salariés en ETP ;14673,3
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Plus de 250 salariés en ETP ;14463,5
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Ensemble des tranches d'effectif ;92835,7
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 0 à 9 salariés en ETP ;54548
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 10 à 19 salariés en ETP ;4847,2
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 20 à 249 salariés en ETP ;22105,3
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Plus de 250 salariés en ETP ;11341,2
a21 ;O ;Administration publique ;Ensemble des tranches d'effectif ;376,8
a21 ;O ;Administration publique ;De 0 à 9 salariés en ETP ;15,5
a21 ;O ;Administration publique ;De 10 à 19 salariés en ETP ;0
a21 ;O ;Administration publique ;De 20 à 249 salariés en ETP ;4,5
a21 ;O ;Administration publique ;Plus de 250 salariés en ETP ;356,7
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Ensemble des tranches d'effectif ;376,8
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 0 à 9 salariés en ETP ;15,5
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 10 à 19 salariés en ETP ;0
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 20 à 249 salariés en ETP ;4,5
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Plus de 250 salariés en ETP ;356,7
a272 ;841;Administration générale, économique et sociale ;Ensemble des tranches d'effectif ;370,2
a272 ;841;Administration générale, économique et sociale ;De 0 à 9 salariés en ETP ;15,5
a272 ;841;Administration générale, économique et sociale ;De 10 à 19 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;De 20 à 249 salariés en ETP ;0,1
a272 ;841;Administration générale, économique et sociale ;Plus de 250 salariés en ETP ;354,6
a272 ;842;Services de prérogative publique ;Ensemble des tranches d'effectif ;6,6
a272 ;842;Services de prérogative publique ;De 0 à 9 salariés en ETP ;N
a272 ;842;Services de prérogative publique ;De 10 à 19 salariés en ETP ;0
a272 ;842;Services de prérogative publique ;De 20 à 249 salariés en ETP ;4,5
a272 ;842;Services de prérogative publique ;Plus de 250 salariés en ETP ;2,1
a21 ;P ;Enseignement ;Ensemble des tranches d'effectif ;13397,1
a21 ;P ;Enseignement ;De 0 à 9 salariés en ETP ;6956,1
a21 ;P ;Enseignement ;De 10 à 19 salariés en ETP ;S
a21 ;P ;Enseignement ;De 20 à 249 salariés en ETP ;S
a21 ;P ;Enseignement ;Plus de 250 salariés en ETP ;S
a88 ;85;Enseignement ;Ensemble des tranches d'effectif ;13397,1
a88 ;85;Enseignement ;De 0 à 9 salariés en ETP ;6956,1
a88 ;85;Enseignement ;De 10 à 19 salariés en ETP ;S
a88 ;85;Enseignement ;De 20 à 249 salariés en ETP ;S
a88 ;85;Enseignement ;Plus de 250 salariés en ETP ;S
a272 ;851;Enseignement pré-primaire ;Ensemble des tranches d'effectif ;1,3
a272 ;851;Enseignement pré-primaire ;De 0 à 9 salariés en ETP ;1,3
a272 ;851;Enseignement pré-primaire ;De 10 à 19 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;De 20 à 249 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;Plus de 250 salariés en ETP ;N
a272 ;852;Enseignement primaire ;Ensemble des tranches d'effectif ;52,3
a272 ;852;Enseignement primaire ;De 0 à 9 salariés en ETP ;11,9
a272 ;852;Enseignement primaire ;De 10 à 19 salariés en ETP ;8,6
a272 ;852;Enseignement primaire ;De 20 à 249 salariés en ETP ;31,9
a272 ;852;Enseignement primaire ;Plus de 250 salariés en ETP ;N
a272 ;853;Enseignement secondaire ;Ensemble des tranches d'effectif ;329,2
a272 ;853;Enseignement secondaire ;De 0 à 9 salariés en ETP ;114
a272 ;853;Enseignement secondaire ;De 10 à 19 salariés en ETP ;53,7
a272 ;853;Enseignement secondaire ;De 20 à 249 salariés en ETP ;163,8
a272 ;853;Enseignement secondaire ;Plus de 250 salariés en ETP ;0,3
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Ensemble des tranches d'effectif ;1012
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 0 à 9 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 10 à 19 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 20 à 249 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Plus de 250 salariés en ETP ;S
a272 ;855;Autres activités d'enseignement ;Ensemble des tranches d'effectif ;11963,4
a272 ;855;Autres activités d'enseignement ;De 0 à 9 salariés en ETP ;6626,2
a272 ;855;Autres activités d'enseignement ;De 10 à 19 salariés en ETP ;1416,4
a272 ;855;Autres activités d'enseignement ;De 20 à 249 salariés en ETP ;3062,5
a272 ;855;Autres activités d'enseignement ;Plus de 250 salariés en ETP ;861,6
a272 ;856;Activités de soutien à l'enseignement ;Ensemble des tranches d'effectif ;38,9
a272 ;856;Activités de soutien à l'enseignement ;De 0 à 9 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;De 10 à 19 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;De 20 à 249 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;Plus de 250 salariés en ETP ;N
a21 ;Q ;Santé humaine et action sociale ;Ensemble des tranches d'effectif ;79061,9
a21 ;Q ;Santé humaine et action sociale ;De 0 à 9 salariés en ETP ;47576,4
a21 ;Q ;Santé humaine et action sociale ;De 10 à 19 salariés en ETP ;3232,3
a21 ;Q ;Santé humaine et action sociale ;De 20 à 249 salariés en ETP ;18351,1
a21 ;Q ;Santé humaine et action sociale ;Plus de 250 salariés en ETP ;9902
a88 ;86;Activités pour la santé humaine ;Ensemble des tranches d'effectif ;71433,5
a88 ;86;Activités pour la santé humaine ;De 0 à 9 salariés en ETP ;46908
a88 ;86;Activités pour la santé humaine ;De 10 à 19 salariés en ETP ;2662,9
a88 ;86;Activités pour la santé humaine ;De 20 à 249 salariés en ETP ;13524,9
a88 ;86;Activités pour la santé humaine ;Plus de 250 salariés en ETP ;8337,7
a272 ;861;Activités hospitalières ;Ensemble des tranches d'effectif ;14491,2
a272 ;861;Activités hospitalières ;De 0 à 9 salariés en ETP ;243,5
a272 ;861;Activités hospitalières ;De 10 à 19 salariés en ETP ;113,7
a272 ;861;Activités hospitalières ;De 20 à 249 salariés en ETP ;7142,7
a272 ;861;Activités hospitalières ;Plus de 250 salariés en ETP ;6991,4
a272 ;862;Activité des médecins et des dentistes ;Ensemble des tranches d'effectif ;34469,6
a272 ;862;Activité des médecins et des dentistes ;De 0 à 9 salariés en ETP ;31602,3
a272 ;862;Activité des médecins et des dentistes ;De 10 à 19 salariés en ETP ;S
a272 ;862;Activité des médecins et des dentistes ;De 20 à 249 salariés en ETP ;S
a272 ;862;Activité des médecins et des dentistes ;Plus de 250 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;Ensemble des tranches d'effectif ;22472,7
a272 ;869;Autres activités pour la santé humaine ;De 0 à 9 salariés en ETP ;15062,2
a272 ;869;Autres activités pour la santé humaine ;De 10 à 19 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;De 20 à 249 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;Plus de 250 salariés en ETP ;S
a88 ;87;Hébergement médico-social et social ;Ensemble des tranches d'effectif ;5805
a88 ;87;Hébergement médico-social et social ;De 0 à 9 salariés en ETP ;205,4
a88 ;87;Hébergement médico-social et social ;De 10 à 19 salariés en ETP ;212,9
a88 ;87;Hébergement médico-social et social ;De 20 à 249 salariés en ETP ;4088,9
a88 ;87;Hébergement médico-social et social ;Plus de 250 salariés en ETP ;1297,8
a272 ;871;Hébergement médicalisé ;Ensemble des tranches d'effectif ;3888,7
a272 ;871;Hébergement médicalisé ;De 0 à 9 salariés en ETP ;95
a272 ;871;Hébergement médicalisé ;De 10 à 19 salariés en ETP ;107,3
a272 ;871;Hébergement médicalisé ;De 20 à 249 salariés en ETP ;2725,3
a272 ;871;Hébergement médicalisé ;Plus de 250 salariés en ETP ;961,1
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Ensemble des tranches d'effectif ;77,1
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 0 à 9 salariés en ETP ;1,3
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 10 à 19 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 20 à 249 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Plus de 250 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Ensemble des tranches d'effectif ;1730,3
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 0 à 9 salariés en ETP ;77,8
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 10 à 19 salariés en ETP ;75,9
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 20 à 249 salariés en ETP ;1295,5
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Plus de 250 salariés en ETP ;281,2
a272 ;879;Autres activités d'hébergement social ;Ensemble des tranches d'effectif ;108,9
a272 ;879;Autres activités d'hébergement social ;De 0 à 9 salariés en ETP ;31,4
a272 ;879;Autres activités d'hébergement social ;De 10 à 19 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;De 20 à 249 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;Plus de 250 salariés en ETP ;S
a88 ;88;Action sociale sans hébergement ;Ensemble des tranches d'effectif ;1823,4
a88 ;88;Action sociale sans hébergement ;De 0 à 9 salariés en ETP ;462,9
a88 ;88;Action sociale sans hébergement ;De 10 à 19 salariés en ETP ;356,6
a88 ;88;Action sociale sans hébergement ;De 20 à 249 salariés en ETP ;737,3
a88 ;88;Action sociale sans hébergement ;Plus de 250 salariés en ETP ;266,6
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Ensemble des tranches d'effectif ;1166,3
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 0 à 9 salariés en ETP ;304,6
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 10 à 19 salariés en ETP ;246,5
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 20 à 249 salariés en ETP ;503,4
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Plus de 250 salariés en ETP ;111,8
a272 ;889;Autre action sociale sans hébergement ;Ensemble des tranches d'effectif ;657,1
a272 ;889;Autre action sociale sans hébergement ;De 0 à 9 salariés en ETP ;158,4
a272 ;889;Autre action sociale sans hébergement ;De 10 à 19 salariés en ETP ;110,1
a272 ;889;Autre action sociale sans hébergement ;De 20 à 249 salariés en ETP ;233,8
a272 ;889;Autre action sociale sans hébergement ;Plus de 250 salariés en ETP ;154,8
a10 ;RU ;Autres activités de services ;Ensemble des tranches d'effectif ;55733,1
a10 ;RU ;Autres activités de services ;De 0 à 9 salariés en ETP ;20242,6
a10 ;RU ;Autres activités de services ;De 10 à 19 salariés en ETP ;3276,2
a10 ;RU ;Autres activités de services ;De 20 à 249 salariés en ETP ;11599,5
a10 ;RU ;Autres activités de services ;Plus de 250 salariés en ETP ;21772,7
a21 ;R ;Arts, spectacles et activités récréatives ;Ensemble des tranches d'effectif ;29570,3
a21 ;R ;Arts, spectacles et activités récréatives ;De 0 à 9 salariés en ETP ;5730,7
a21 ;R ;Arts, spectacles et activités récréatives ;De 10 à 19 salariés en ETP ;1179,8
a21 ;R ;Arts, spectacles et activités récréatives ;De 20 à 249 salariés en ETP ;6371
a21 ;R ;Arts, spectacles et activités récréatives ;Plus de 250 salariés en ETP ;16301,1
a88 ;90;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;5059
a88 ;90;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;S
a88 ;90;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;S
a88 ;90;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1645,3
a88 ;90;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;S
a272 ;900;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;5059
a272 ;900;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;S
a272 ;900;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;S
a272 ;900;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1645,3
a272 ;900;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;517,7
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;273,6
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;517,7
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;273,6
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a88 ;92;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;16257,8
a88 ;92;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;796,3
a88 ;92;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;57,4
a88 ;92;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1083,6
a88 ;92;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;14320,6
a272 ;920;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;16257,8
a272 ;920;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;796,3
a272 ;920;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;57,4
a272 ;920;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1083,6
a272 ;920;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;14320,6
a88 ;93;Activités sportives, récréatives et de loisirs ;Ensemble des tranches d'effectif ;7735,9
a88 ;93;Activités sportives, récréatives et de loisirs ;De 0 à 9 salariés en ETP ;2135,8
a88 ;93;Activités sportives, récréatives et de loisirs ;De 10 à 19 salariés en ETP ;552,6
a88 ;93;Activités sportives, récréatives et de loisirs ;De 20 à 249 salariés en ETP ;3368,5
a88 ;93;Activités sportives, récréatives et de loisirs ;Plus de 250 salariés en ETP ;1686,7
a272 ;931;Activités liées au sport ;Ensemble des tranches d'effectif ;S
a272 ;931;Activités liées au sport ;De 0 à 9 salariés en ETP ;1062,6
a272 ;931;Activités liées au sport ;De 10 à 19 salariés en ETP ;354,6
a272 ;931;Activités liées au sport ;De 20 à 249 salariés en ETP ;S
a272 ;931;Activités liées au sport ;Plus de 250 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;Ensemble des tranches d'effectif ;S
a272 ;932;Activités récréatives et de loisirs ;De 0 à 9 salariés en ETP ;1073,2
a272 ;932;Activités récréatives et de loisirs ;De 10 à 19 salariés en ETP ;197,9
a272 ;932;Activités récréatives et de loisirs ;De 20 à 249 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;Plus de 250 salariés en ETP ;S
a21 ;S ;Autres activités de services ;Ensemble des tranches d'effectif ;25536,4
a21 ;S ;Autres activités de services ;De 0 à 9 salariés en ETP ;14151
a21 ;S ;Autres activités de services ;De 10 à 19 salariés en ETP ;2067,4
a21 ;S ;Autres activités de services ;De 20 à 249 salariés en ETP ;5187,3
a21 ;S ;Autres activités de services ;Plus de 250 salariés en ETP ;5276,3
a88 ;94;Activités des organisations associatives ;Ensemble des tranches d'effectif ;3183,5
a88 ;94;Activités des organisations associatives ;De 0 à 9 salariés en ETP ;1504,5
a88 ;94;Activités des organisations associatives ;De 10 à 19 salariés en ETP ;364,7
a88 ;94;Activités des organisations associatives ;De 20 à 249 salariés en ETP ;994,8
a88 ;94;Activités des organisations associatives ;Plus de 250 salariés en ETP ;319,5
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Ensemble des tranches d'effectif ;1361,4
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 0 à 9 salariés en ETP ;736
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 10 à 19 salariés en ETP ;140,8
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 20 à 249 salariés en ETP ;446,5
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Plus de 250 salariés en ETP ;38,1
a272 ;949;Activités des autres organisations associatives ;Ensemble des tranches d'effectif ;1822,1
a272 ;949;Activités des autres organisations associatives ;De 0 à 9 salariés en ETP ;768,5
a272 ;949;Activités des autres organisations associatives ;De 10 à 19 salariés en ETP ;223,9
a272 ;949;Activités des autres organisations associatives ;De 20 à 249 salariés en ETP ;548,3
a272 ;949;Activités des autres organisations associatives ;Plus de 250 salariés en ETP ;281,5
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Ensemble des tranches d'effectif ;9594,2
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;3389,7
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;902,1
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;2855,2
