NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 10 à 19 salariés en ETP ;S
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;De 20 à 249 salariés en ETP ;4868,4
a272 ;773;Location et location-bail d'autres machines, équipements et biens ;Plus de 250 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Ensemble des tranches d'effectif ;2266,3
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 0 à 9 salariés en ETP ;870,8
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 10 à 19 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 20 à 249 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Plus de 250 salariés en ETP ;S
a88 ;78;Activités liées à l'emploi ;Ensemble des tranches d'effectif ;28499,4
a88 ;78;Activités liées à l'emploi ;De 0 à 9 salariés en ETP ;6687,9
a88 ;78;Activités liées à l'emploi ;De 10 à 19 salariés en ETP ;1178,6
a88 ;78;Activités liées à l'emploi ;De 20 à 249 salariés en ETP ;4036,7
a88 ;78;Activités liées à l'emploi ;Plus de 250 salariés en ETP ;16596,3
a272 ;781;Activités des agences de placement de main-d'œuvre ;Ensemble des tranches d'effectif ;1298,8
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 0 à 9 salariés en ETP ;418,7
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 10 à 19 salariés en ETP ;183,6
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 20 à 249 salariés en ETP ;447,2
a272 ;781;Activités des agences de placement de main-d'œuvre ;Plus de 250 salariés en ETP ;249,3
a272 ;782;Activités des agences de travail temporaire ;Ensemble des tranches d'effectif ;23112
a272 ;782;Activités des agences de travail temporaire ;De 0 à 9 salariés en ETP ;5747,5
a272 ;782;Activités des agences de travail temporaire ;De 10 à 19 salariés en ETP ;821,3
a272 ;782;Activités des agences de travail temporaire ;De 20 à 249 salariés en ETP ;2448
a272 ;782;Activités des agences de travail temporaire ;Plus de 250 salariés en ETP ;14095,2
a272 ;783;Autre mise à disposition de ressources humaines ;Ensemble des tranches d'effectif ;4088,6
a272 ;783;Autre mise à disposition de ressources humaines ;De 0 à 9 salariés en ETP ;521,7
a272 ;783;Autre mise à disposition de ressources humaines ;De 10 à 19 salariés en ETP ;173,7
a272 ;783;Autre mise à disposition de ressources humaines ;De 20 à 249 salariés en ETP ;1141,5
a272 ;783;Autre mise à disposition de ressources humaines ;Plus de 250 salariés en ETP ;2251,8
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Ensemble des tranches d'effectif ;13814,6
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;4517,9
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;S
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;3830,8
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Plus de 250 salariés en ETP ;S
a272 ;791;Activités des agences de voyage et voyagistes ;Ensemble des tranches d'effectif ;11528,2
a272 ;791;Activités des agences de voyage et voyagistes ;De 0 à 9 salariés en ETP ;3625,9
a272 ;791;Activités des agences de voyage et voyagistes ;De 10 à 19 salariés en ETP ;S
a272 ;791;Activités des agences de voyage et voyagistes ;De 20 à 249 salariés en ETP ;S
a272 ;791;Activités des agences de voyage et voyagistes ;Plus de 250 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;Ensemble des tranches d'effectif ;2286,4
a272 ;799;Autres services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;892
a272 ;799;Autres services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;Plus de 250 salariés en ETP ;S
a88 ;80;Enquêtes et sécurité ;Ensemble des tranches d'effectif ;7926,1
a88 ;80;Enquêtes et sécurité ;De 0 à 9 salariés en ETP ;1548,5
a88 ;80;Enquêtes et sécurité ;De 10 à 19 salariés en ETP ;S
a88 ;80;Enquêtes et sécurité ;De 20 à 249 salariés en ETP ;2711,4
a88 ;80;Enquêtes et sécurité ;Plus de 250 salariés en ETP ;S
a272 ;801;Activités de sécurité privée ;Ensemble des tranches d'effectif ;5902,2
a272 ;801;Activités de sécurité privée ;De 0 à 9 salariés en ETP ;986,6
a272 ;801;Activités de sécurité privée ;De 10 à 19 salariés en ETP ;274,3
a272 ;801;Activités de sécurité privée ;De 20 à 249 salariés en ETP ;2034,3
a272 ;801;Activités de sécurité privée ;Plus de 250 salariés en ETP ;2607
a272 ;802;Activités liées aux systèmes de sécurité ;Ensemble des tranches d'effectif ;1963,2
a272 ;802;Activités liées aux systèmes de sécurité ;De 0 à 9 salariés en ETP ;528,6
a272 ;802;Activités liées aux systèmes de sécurité ;De 10 à 19 salariés en ETP ;S
a272 ;802;Activités liées aux systèmes de sécurité ;De 20 à 249 salariés en ETP ;S
a272 ;802;Activités liées aux systèmes de sécurité ;Plus de 250 salariés en ETP ;S
a272 ;803;Activités d'enquête ;Ensemble des tranches d'effectif ;60,6
a272 ;803;Activités d'enquête ;De 0 à 9 salariés en ETP ;33,3
a272 ;803;Activités d'enquête ;De 10 à 19 salariés en ETP ;S
a272 ;803;Activités d'enquête ;De 20 à 249 salariés en ETP ;S
a272 ;803;Activités d'enquête ;Plus de 250 salariés en ETP ;N
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Ensemble des tranches d'effectif ;17913,8
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 0 à 9 salariés en ETP ;5515,1
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 10 à 19 salariés en ETP ;1595,1
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 20 à 249 salariés en ETP ;4734,2
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Plus de 250 salariés en ETP ;6072,1
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Ensemble des tranches d'effectif ;666,5
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 0 à 9 salariés en ETP ;74,9
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 10 à 19 salariés en ETP ;19,8
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 20 à 249 salariés en ETP ;139,2
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Plus de 250 salariés en ETP ;432,7
a272 ;812;Activités de nettoyage ;Ensemble des tranches d'effectif ;11840,8
a272 ;812;Activités de nettoyage ;De 0 à 9 salariés en ETP ;2435,3
a272 ;812;Activités de nettoyage ;De 10 à 19 salariés en ETP ;868,8
a272 ;812;Activités de nettoyage ;De 20 à 249 salariés en ETP ;3221
a272 ;812;Activités de nettoyage ;Plus de 250 salariés en ETP ;5318,7
a272 ;813;Services d'aménagement paysager ;Ensemble des tranches d'effectif ;5406,5
a272 ;813;Services d'aménagement paysager ;De 0 à 9 salariés en ETP ;3005
a272 ;813;Services d'aménagement paysager ;De 10 à 19 salariés en ETP ;706,5
a272 ;813;Services d'aménagement paysager ;De 20 à 249 salariés en ETP ;1374,1
a272 ;813;Services d'aménagement paysager ;Plus de 250 salariés en ETP ;320,8
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Ensemble des tranches d'effectif ;47693,5
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 0 à 9 salariés en ETP ;12335,8
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 10 à 19 salariés en ETP ;2645,5
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 20 à 249 salariés en ETP ;16617,4
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Plus de 250 salariés en ETP ;16090,5
a272 ;821;Activités administratives ;Ensemble des tranches d'effectif ;3820,7
a272 ;821;Activités administratives ;De 0 à 9 salariés en ETP ;1043,9
a272 ;821;Activités administratives ;De 10 à 19 salariés en ETP ;185,1
a272 ;821;Activités administratives ;De 20 à 249 salariés en ETP ;1316,3
a272 ;821;Activités administratives ;Plus de 250 salariés en ETP ;1270,7
a272 ;822;Activités de centres d'appels ;Ensemble des tranches d'effectif ;3083,2
a272 ;822;Activités de centres d'appels ;De 0 à 9 salariés en ETP ;229,6
a272 ;822;Activités de centres d'appels ;De 10 à 19 salariés en ETP ;149,4
a272 ;822;Activités de centres d'appels ;De 20 à 249 salariés en ETP ;1426,5
a272 ;822;Activités de centres d'appels ;Plus de 250 salariés en ETP ;1277,6
a272 ;823;Organisation de salons professionnels et congrès ;Ensemble des tranches d'effectif ;3150,1
a272 ;823;Organisation de salons professionnels et congrès ;De 0 à 9 salariés en ETP ;1445,9
a272 ;823;Organisation de salons professionnels et congrès ;De 10 à 19 salariés en ETP ;195
a272 ;823;Organisation de salons professionnels et congrès ;De 20 à 249 salariés en ETP ;1081,7
a272 ;823;Organisation de salons professionnels et congrès ;Plus de 250 salariés en ETP ;427,4
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Ensemble des tranches d'effectif ;37639,5
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 0 à 9 salariés en ETP ;9616,4
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 10 à 19 salariés en ETP ;2116
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 20 à 249 salariés en ETP ;12792,9
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Plus de 250 salariés en ETP ;13114,8
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Ensemble des tranches d'effectif ;84281,6
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 0 à 9 salariés en ETP ;52517
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 10 à 19 salariés en ETP ;4710,8
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 20 à 249 salariés en ETP ;18529,7
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Plus de 250 salariés en ETP ;8524
a21 ;O ;Administration publique ;Ensemble des tranches d'effectif ;410,2
a21 ;O ;Administration publique ;De 0 à 9 salariés en ETP ;N
a21 ;O ;Administration publique ;De 10 à 19 salariés en ETP ;0,3
a21 ;O ;Administration publique ;De 20 à 249 salariés en ETP ;3,4
a21 ;O ;Administration publique ;Plus de 250 salariés en ETP ;406,5
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Ensemble des tranches d'effectif ;410,2
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 0 à 9 salariés en ETP ;N
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 10 à 19 salariés en ETP ;0,3
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 20 à 249 salariés en ETP ;3,4
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Plus de 250 salariés en ETP ;406,5
a272 ;841;Administration générale, économique et sociale ;Ensemble des tranches d'effectif ;405,1
a272 ;841;Administration générale, économique et sociale ;De 0 à 9 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;De 10 à 19 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;De 20 à 249 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;Plus de 250 salariés en ETP ;405,1
a272 ;842;Services de prérogative publique ;Ensemble des tranches d'effectif ;5,1
a272 ;842;Services de prérogative publique ;De 0 à 9 salariés en ETP ;N
a272 ;842;Services de prérogative publique ;De 10 à 19 salariés en ETP ;0,3
a272 ;842;Services de prérogative publique ;De 20 à 249 salariés en ETP ;3,4
a272 ;842;Services de prérogative publique ;Plus de 250 salariés en ETP ;1,3
a21 ;P ;Enseignement ;Ensemble des tranches d'effectif ;12519,8
a21 ;P ;Enseignement ;De 0 à 9 salariés en ETP ;6807,2
a21 ;P ;Enseignement ;De 10 à 19 salariés en ETP ;S
a21 ;P ;Enseignement ;De 20 à 249 salariés en ETP ;S
a21 ;P ;Enseignement ;Plus de 250 salariés en ETP ;S
a88 ;85;Enseignement ;Ensemble des tranches d'effectif ;12519,8
a88 ;85;Enseignement ;De 0 à 9 salariés en ETP ;6807,2
a88 ;85;Enseignement ;De 10 à 19 salariés en ETP ;S
a88 ;85;Enseignement ;De 20 à 249 salariés en ETP ;S
a88 ;85;Enseignement ;Plus de 250 salariés en ETP ;S
a272 ;851;Enseignement pré-primaire ;Ensemble des tranches d'effectif ;S
a272 ;851;Enseignement pré-primaire ;De 0 à 9 salariés en ETP ;S
a272 ;851;Enseignement pré-primaire ;De 10 à 19 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;De 20 à 249 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;Plus de 250 salariés en ETP ;N
a272 ;852;Enseignement primaire ;Ensemble des tranches d'effectif ;44,5
a272 ;852;Enseignement primaire ;De 0 à 9 salariés en ETP ;7,9
a272 ;852;Enseignement primaire ;De 10 à 19 salariés en ETP ;6,4
a272 ;852;Enseignement primaire ;De 20 à 249 salariés en ETP ;30,2
a272 ;852;Enseignement primaire ;Plus de 250 salariés en ETP ;N
a272 ;853;Enseignement secondaire ;Ensemble des tranches d'effectif ;303,5
a272 ;853;Enseignement secondaire ;De 0 à 9 salariés en ETP ;93,9
a272 ;853;Enseignement secondaire ;De 10 à 19 salariés en ETP ;52
a272 ;853;Enseignement secondaire ;De 20 à 249 salariés en ETP ;157,6
a272 ;853;Enseignement secondaire ;Plus de 250 salariés en ETP ;N
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Ensemble des tranches d'effectif ;934,9
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 0 à 9 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 10 à 19 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 20 à 249 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Plus de 250 salariés en ETP ;S
a272 ;855;Autres activités d'enseignement ;Ensemble des tranches d'effectif ;10969,3
a272 ;855;Autres activités d'enseignement ;De 0 à 9 salariés en ETP ;6348,7
a272 ;855;Autres activités d'enseignement ;De 10 à 19 salariés en ETP ;1250,6
a272 ;855;Autres activités d'enseignement ;De 20 à 249 salariés en ETP ;2656,4
a272 ;855;Autres activités d'enseignement ;Plus de 250 salariés en ETP ;713,5
a272 ;856;Activités de soutien à l'enseignement ;Ensemble des tranches d'effectif ;S
a272 ;856;Activités de soutien à l'enseignement ;De 0 à 9 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;De 10 à 19 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;De 20 à 249 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;Plus de 250 salariés en ETP ;N
a21 ;Q ;Santé humaine et action sociale ;Ensemble des tranches d'effectif ;71351,7
a21 ;Q ;Santé humaine et action sociale ;De 0 à 9 salariés en ETP ;45709,8
a21 ;Q ;Santé humaine et action sociale ;De 10 à 19 salariés en ETP ;3217,3
a21 ;Q ;Santé humaine et action sociale ;De 20 à 249 salariés en ETP ;15221,9
a21 ;Q ;Santé humaine et action sociale ;Plus de 250 salariés en ETP ;7202,5
a88 ;86;Activités pour la santé humaine ;Ensemble des tranches d'effectif ;64973,2
a88 ;86;Activités pour la santé humaine ;De 0 à 9 salariés en ETP ;44929,5
a88 ;86;Activités pour la santé humaine ;De 10 à 19 salariés en ETP ;2715,4
a88 ;86;Activités pour la santé humaine ;De 20 à 249 salariés en ETP ;11277,5
a88 ;86;Activités pour la santé humaine ;Plus de 250 salariés en ETP ;6050,9
a272 ;861;Activités hospitalières ;Ensemble des tranches d'effectif ;12672,5
a272 ;861;Activités hospitalières ;De 0 à 9 salariés en ETP ;S
a272 ;861;Activités hospitalières ;De 10 à 19 salariés en ETP ;S
a272 ;861;Activités hospitalières ;De 20 à 249 salariés en ETP ;6644,9
a272 ;861;Activités hospitalières ;Plus de 250 salariés en ETP ;5737,9
a272 ;862;Activité des médecins et des dentistes ;Ensemble des tranches d'effectif ;31779,9
a272 ;862;Activité des médecins et des dentistes ;De 0 à 9 salariés en ETP ;S
a272 ;862;Activité des médecins et des dentistes ;De 10 à 19 salariés en ETP ;S
a272 ;862;Activité des médecins et des dentistes ;De 20 à 249 salariés en ETP ;704
a272 ;862;Activité des médecins et des dentistes ;Plus de 250 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;Ensemble des tranches d'effectif ;20520,8
a272 ;869;Autres activités pour la santé humaine ;De 0 à 9 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;De 10 à 19 salariés en ETP ;S
a272 ;869;Autres activités pour la santé humaine ;De 20 à 249 salariés en ETP ;3928,7
a272 ;869;Autres activités pour la santé humaine ;Plus de 250 salariés en ETP ;S
a88 ;87;Hébergement médico-social et social ;Ensemble des tranches d'effectif ;4953,4
a88 ;87;Hébergement médico-social et social ;De 0 à 9 salariés en ETP ;386,6
a88 ;87;Hébergement médico-social et social ;De 10 à 19 salariés en ETP ;206,7
a88 ;87;Hébergement médico-social et social ;De 20 à 249 salariés en ETP ;3378,9
a88 ;87;Hébergement médico-social et social ;Plus de 250 salariés en ETP ;981
a272 ;871;Hébergement médicalisé ;Ensemble des tranches d'effectif ;3203,8
a272 ;871;Hébergement médicalisé ;De 0 à 9 salariés en ETP ;S
a272 ;871;Hébergement médicalisé ;De 10 à 19 salariés en ETP ;S
a272 ;871;Hébergement médicalisé ;De 20 à 249 salariés en ETP ;2129,3
a272 ;871;Hébergement médicalisé ;Plus de 250 salariés en ETP ;687,5
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Ensemble des tranches d'effectif ;66,7
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 0 à 9 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 10 à 19 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 20 à 249 salariés en ETP ;40,4
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Plus de 250 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Ensemble des tranches d'effectif ;1602,6
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 0 à 9 salariés en ETP ;80,1
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 10 à 19 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 20 à 249 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Plus de 250 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;Ensemble des tranches d'effectif ;80,3
a272 ;879;Autres activités d'hébergement social ;De 0 à 9 salariés en ETP ;25,1
a272 ;879;Autres activités d'hébergement social ;De 10 à 19 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;De 20 à 249 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;Plus de 250 salariés en ETP ;S
a88 ;88;Action sociale sans hébergement ;Ensemble des tranches d'effectif ;1425,1
a88 ;88;Action sociale sans hébergement ;De 0 à 9 salariés en ETP ;393,8
a88 ;88;Action sociale sans hébergement ;De 10 à 19 salariés en ETP ;295,2
a88 ;88;Action sociale sans hébergement ;De 20 à 249 salariés en ETP ;565,5
a88 ;88;Action sociale sans hébergement ;Plus de 250 salariés en ETP ;170,6
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Ensemble des tranches d'effectif ;895,9
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 0 à 9 salariés en ETP ;254,8
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 10 à 19 salariés en ETP ;186,9
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 20 à 249 salariés en ETP ;398,2
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Plus de 250 salariés en ETP ;56
a272 ;889;Autre action sociale sans hébergement ;Ensemble des tranches d'effectif ;529,2
a272 ;889;Autre action sociale sans hébergement ;De 0 à 9 salariés en ETP ;139
a272 ;889;Autre action sociale sans hébergement ;De 10 à 19 salariés en ETP ;108,4
a272 ;889;Autre action sociale sans hébergement ;De 20 à 249 salariés en ETP ;167,3
a272 ;889;Autre action sociale sans hébergement ;Plus de 250 salariés en ETP ;114,6
a10 ;RU ;Autres activités de services ;Ensemble des tranches d'effectif ;53640,2
a10 ;RU ;Autres activités de services ;De 0 à 9 salariés en ETP ;19198,5
a10 ;RU ;Autres activités de services ;De 10 à 19 salariés en ETP ;2742,1
a10 ;RU ;Autres activités de services ;De 20 à 249 salariés en ETP ;10906,6
a10 ;RU ;Autres activités de services ;Plus de 250 salariés en ETP ;20795,5
a21 ;R ;Arts, spectacles et activités récréatives ;Ensemble des tranches d'effectif ;27906,7
a21 ;R ;Arts, spectacles et activités récréatives ;De 0 à 9 salariés en ETP ;5351,2
a21 ;R ;Arts, spectacles et activités récréatives ;De 10 à 19 salariés en ETP ;1000,2
a21 ;R ;Arts, spectacles et activités récréatives ;De 20 à 249 salariés en ETP ;6361,8
a21 ;R ;Arts, spectacles et activités récréatives ;Plus de 250 salariés en ETP ;15193,6
a88 ;90;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;5041,5
a88 ;90;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;2568,8
a88 ;90;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;506,8
a88 ;90;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1758,5
a88 ;90;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;207,4
a272 ;900;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;5041,5
a272 ;900;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;2568,8
a272 ;900;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;506,8
a272 ;900;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1758,5
a272 ;900;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;207,4
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;77,6
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;205
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;77,6
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;205
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a88 ;92;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;S
a88 ;92;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;714
a88 ;92;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;S
a88 ;92;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1106,8
a88 ;92;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;S
a272 ;920;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;S
a272 ;920;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;714
a272 ;920;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;S
a272 ;920;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1106,8
a272 ;920;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;S
a88 ;93;Activités sportives, récréatives et de loisirs ;Ensemble des tranches d'effectif ;7340,1
a88 ;93;Activités sportives, récréatives et de loisirs ;De 0 à 9 salariés en ETP ;1990,8
a88 ;93;Activités sportives, récréatives et de loisirs ;De 10 à 19 salariés en ETP ;428,3
a88 ;93;Activités sportives, récréatives et de loisirs ;De 20 à 249 salariés en ETP ;3291,4
a88 ;93;Activités sportives, récréatives et de loisirs ;Plus de 250 salariés en ETP ;1629,6
a272 ;931;Activités liées au sport ;Ensemble des tranches d'effectif ;4666,4
a272 ;931;Activités liées au sport ;De 0 à 9 salariés en ETP ;966,5
a272 ;931;Activités liées au sport ;De 10 à 19 salariés en ETP ;S
a272 ;931;Activités liées au sport ;De 20 à 249 salariés en ETP ;2972
a272 ;931;Activités liées au sport ;Plus de 250 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;Ensemble des tranches d'effectif ;2673,7
a272 ;932;Activités récréatives et de loisirs ;De 0 à 9 salariés en ETP ;1024,3
a272 ;932;Activités récréatives et de loisirs ;De 10 à 19 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;De 20 à 249 salariés en ETP ;319,4
a272 ;932;Activités récréatives et de loisirs ;Plus de 250 salariés en ETP ;S
a21 ;S ;Autres activités de services ;Ensemble des tranches d'effectif ;25306,2
a21 ;S ;Autres activités de services ;De 0 à 9 salariés en ETP ;13497,5
a21 ;S ;Autres activités de services ;De 10 à 19 salariés en ETP ;1733
a21 ;S ;Autres activités de services ;De 20 à 249 salariés en ETP ;4507,1
a21 ;S ;Autres activités de services ;Plus de 250 salariés en ETP ;5570,9
a88 ;94;Activités des organisations associatives ;Ensemble des tranches d'effectif ;2746,5
a88 ;94;Activités des organisations associatives ;De 0 à 9 salariés en ETP ;1484,8
a88 ;94;Activités des organisations associatives ;De 10 à 19 salariés en ETP ;S
a88 ;94;Activités des organisations associatives ;De 20 à 249 salariés en ETP ;831,4
a88 ;94;Activités des organisations associatives ;Plus de 250 salariés en ETP ;S
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Ensemble des tranches d'effectif ;1070
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 0 à 9 salariés en ETP ;682,5
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 10 à 19 salariés en ETP ;S
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 20 à 249 salariés en ETP ;S
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Plus de 250 salariés en ETP ;S
a272 ;949;Activités des autres organisations associatives ;Ensemble des tranches d'effectif ;1676,4
a272 ;949;Activités des autres organisations associatives ;De 0 à 9 salariés en ETP ;802,3
a272 ;949;Activités des autres organisations associatives ;De 10 à 19 salariés en ETP ;S
a272 ;949;Activités des autres organisations associatives ;De 20 à 249 salariés en ETP ;S
a272 ;949;Activités des autres organisations associatives ;Plus de 250 salariés en ETP ;S
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Ensemble des tranches d'effectif ;8936,9
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;2784,6
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
