NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Ensemble des tranches d'effectif ;2341,2
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 0 à 9 salariés en ETP ;991,1
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 10 à 19 salariés en ETP ;S
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;De 20 à 249 salariés en ETP ;483,8
a272 ;774;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright ;Plus de 250 salariés en ETP ;S
a88 ;78;Activités liées à l'emploi ;Ensemble des tranches d'effectif ;29336
a88 ;78;Activités liées à l'emploi ;De 0 à 9 salariés en ETP ;7692
a88 ;78;Activités liées à l'emploi ;De 10 à 19 salariés en ETP ;1144,1
a88 ;78;Activités liées à l'emploi ;De 20 à 249 salariés en ETP ;3794,7
a88 ;78;Activités liées à l'emploi ;Plus de 250 salariés en ETP ;16708,8
a272 ;781;Activités des agences de placement de main-d'œuvre ;Ensemble des tranches d'effectif ;897
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 0 à 9 salariés en ETP ;218,2
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 10 à 19 salariés en ETP ;S
a272 ;781;Activités des agences de placement de main-d'œuvre ;De 20 à 249 salariés en ETP ;436,7
a272 ;781;Activités des agences de placement de main-d'œuvre ;Plus de 250 salariés en ETP ;S
a272 ;782;Activités des agences de travail temporaire ;Ensemble des tranches d'effectif ;23617
a272 ;782;Activités des agences de travail temporaire ;De 0 à 9 salariés en ETP ;6826
a272 ;782;Activités des agences de travail temporaire ;De 10 à 19 salariés en ETP ;790,2
a272 ;782;Activités des agences de travail temporaire ;De 20 à 249 salariés en ETP ;1824,6
a272 ;782;Activités des agences de travail temporaire ;Plus de 250 salariés en ETP ;14176,2
a272 ;783;Autre mise à disposition de ressources humaines ;Ensemble des tranches d'effectif ;4822
a272 ;783;Autre mise à disposition de ressources humaines ;De 0 à 9 salariés en ETP ;647,7
a272 ;783;Autre mise à disposition de ressources humaines ;De 10 à 19 salariés en ETP ;S
a272 ;783;Autre mise à disposition de ressources humaines ;De 20 à 249 salariés en ETP ;1533,4
a272 ;783;Autre mise à disposition de ressources humaines ;Plus de 250 salariés en ETP ;S
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Ensemble des tranches d'effectif ;13948,1
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;4354,8
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;1177,7
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;4706,2
a88 ;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes ;Plus de 250 salariés en ETP ;3709,3
a272 ;791;Activités des agences de voyage et voyagistes ;Ensemble des tranches d'effectif ;11662,5
a272 ;791;Activités des agences de voyage et voyagistes ;De 0 à 9 salariés en ETP ;3616,4
a272 ;791;Activités des agences de voyage et voyagistes ;De 10 à 19 salariés en ETP ;S
a272 ;791;Activités des agences de voyage et voyagistes ;De 20 à 249 salariés en ETP ;3540,9
a272 ;791;Activités des agences de voyage et voyagistes ;Plus de 250 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;Ensemble des tranches d'effectif ;2285,6
a272 ;799;Autres services de réservation et activités connexes ;De 0 à 9 salariés en ETP ;738,3
a272 ;799;Autres services de réservation et activités connexes ;De 10 à 19 salariés en ETP ;S
a272 ;799;Autres services de réservation et activités connexes ;De 20 à 249 salariés en ETP ;1165,4
a272 ;799;Autres services de réservation et activités connexes ;Plus de 250 salariés en ETP ;S
a88 ;80;Enquêtes et sécurité ;Ensemble des tranches d'effectif ;8441,4
a88 ;80;Enquêtes et sécurité ;De 0 à 9 salariés en ETP ;1463,4
a88 ;80;Enquêtes et sécurité ;De 10 à 19 salariés en ETP ;692,2
a88 ;80;Enquêtes et sécurité ;De 20 à 249 salariés en ETP ;2723,9
a88 ;80;Enquêtes et sécurité ;Plus de 250 salariés en ETP ;3576,7
a272 ;801;Activités de sécurité privée ;Ensemble des tranches d'effectif ;6227,9
a272 ;801;Activités de sécurité privée ;De 0 à 9 salariés en ETP ;1036,1
a272 ;801;Activités de sécurité privée ;De 10 à 19 salariés en ETP ;473,1
a272 ;801;Activités de sécurité privée ;De 20 à 249 salariés en ETP ;2017,8
a272 ;801;Activités de sécurité privée ;Plus de 250 salariés en ETP ;2700,1
a272 ;802;Activités liées aux systèmes de sécurité ;Ensemble des tranches d'effectif ;2133,5
a272 ;802;Activités liées aux systèmes de sécurité ;De 0 à 9 salariés en ETP ;372,6
a272 ;802;Activités liées aux systèmes de sécurité ;De 10 à 19 salariés en ETP ;217,9
a272 ;802;Activités liées aux systèmes de sécurité ;De 20 à 249 salariés en ETP ;681
a272 ;802;Activités liées aux systèmes de sécurité ;Plus de 250 salariés en ETP ;876,6
a272 ;803;Activités d'enquête ;Ensemble des tranches d'effectif ;80
a272 ;803;Activités d'enquête ;De 0 à 9 salariés en ETP ;54,8
a272 ;803;Activités d'enquête ;De 10 à 19 salariés en ETP ;1,2
a272 ;803;Activités d'enquête ;De 20 à 249 salariés en ETP ;25,2
a272 ;803;Activités d'enquête ;Plus de 250 salariés en ETP ;N
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Ensemble des tranches d'effectif ;19503,2
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 0 à 9 salariés en ETP ;6249,6
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 10 à 19 salariés en ETP ;1797
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;De 20 à 249 salariés en ETP ;5300,1
a88 ;81;Services relatifs aux bâtiments et aménagement paysager ;Plus de 250 salariés en ETP ;6184,9
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Ensemble des tranches d'effectif ;409,6
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 0 à 9 salariés en ETP ;103,5
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 10 à 19 salariés en ETP ;18,2
a272 ;811;Activités combinées de soutien lié aux bâtiments ;De 20 à 249 salariés en ETP ;136,8
a272 ;811;Activités combinées de soutien lié aux bâtiments ;Plus de 250 salariés en ETP ;150,9
a272 ;812;Activités de nettoyage ;Ensemble des tranches d'effectif ;12936
a272 ;812;Activités de nettoyage ;De 0 à 9 salariés en ETP ;2704,3
a272 ;812;Activités de nettoyage ;De 10 à 19 salariés en ETP ;969,4
a272 ;812;Activités de nettoyage ;De 20 à 249 salariés en ETP ;3629,9
a272 ;812;Activités de nettoyage ;Plus de 250 salariés en ETP ;5644
a272 ;813;Services d'aménagement paysager ;Ensemble des tranches d'effectif ;6157,6
a272 ;813;Services d'aménagement paysager ;De 0 à 9 salariés en ETP ;3441,8
a272 ;813;Services d'aménagement paysager ;De 10 à 19 salariés en ETP ;809,5
a272 ;813;Services d'aménagement paysager ;De 20 à 249 salariés en ETP ;1533,4
a272 ;813;Services d'aménagement paysager ;Plus de 250 salariés en ETP ;390
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Ensemble des tranches d'effectif ;52988,2
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 0 à 9 salariés en ETP ;13881
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 10 à 19 salariés en ETP ;3168,9
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;De 20 à 249 salariés en ETP ;18800,7
a88 ;82;Activités administratives et autres activités de soutien aux entreprises ;Plus de 250 salariés en ETP ;17130,1
a272 ;821;Activités administratives ;Ensemble des tranches d'effectif ;3850,8
a272 ;821;Activités administratives ;De 0 à 9 salariés en ETP ;1182,5
a272 ;821;Activités administratives ;De 10 à 19 salariés en ETP ;237,6
a272 ;821;Activités administratives ;De 20 à 249 salariés en ETP ;1221,3
a272 ;821;Activités administratives ;Plus de 250 salariés en ETP ;1200,7
a272 ;822;Activités de centres d'appels ;Ensemble des tranches d'effectif ;3132,4
a272 ;822;Activités de centres d'appels ;De 0 à 9 salariés en ETP ;423
a272 ;822;Activités de centres d'appels ;De 10 à 19 salariés en ETP ;314,4
a272 ;822;Activités de centres d'appels ;De 20 à 249 salariés en ETP ;1013,3
a272 ;822;Activités de centres d'appels ;Plus de 250 salariés en ETP ;1381,7
a272 ;823;Organisation de salons professionnels et congrès ;Ensemble des tranches d'effectif ;3368,3
a272 ;823;Organisation de salons professionnels et congrès ;De 0 à 9 salariés en ETP ;1418,1
a272 ;823;Organisation de salons professionnels et congrès ;De 10 à 19 salariés en ETP ;470,9
a272 ;823;Organisation de salons professionnels et congrès ;De 20 à 249 salariés en ETP ;1035,7
a272 ;823;Organisation de salons professionnels et congrès ;Plus de 250 salariés en ETP ;443,6
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Ensemble des tranches d'effectif ;42636,7
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 0 à 9 salariés en ETP ;10857,4
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 10 à 19 salariés en ETP ;2145,9
a272 ;829;Activités de soutien aux entreprises n.c.a. ;De 20 à 249 salariés en ETP ;15530,4
a272 ;829;Activités de soutien aux entreprises n.c.a. ;Plus de 250 salariés en ETP ;14104,1
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Ensemble des tranches d'effectif ;92636,8
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 0 à 9 salariés en ETP ;56602
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 10 à 19 salariés en ETP ;4546,1
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;De 20 à 249 salariés en ETP ;22005
a10 ;OQ ;Administration publique, enseignement, santé humaine et action sociale ;Plus de 250 salariés en ETP ;9480,7
a21 ;O ;Administration publique ;Ensemble des tranches d'effectif ;455,6
a21 ;O ;Administration publique ;De 0 à 9 salariés en ETP ;N
a21 ;O ;Administration publique ;De 10 à 19 salariés en ETP ;0
a21 ;O ;Administration publique ;De 20 à 249 salariés en ETP ;9,4
a21 ;O ;Administration publique ;Plus de 250 salariés en ETP ;446,1
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Ensemble des tranches d'effectif ;455,6
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 0 à 9 salariés en ETP ;N
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 10 à 19 salariés en ETP ;0
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;De 20 à 249 salariés en ETP ;9,4
a88 ;84;Administration publique et défense - sécurité sociale obligatoire ;Plus de 250 salariés en ETP ;446,1
a272 ;841;Administration générale, économique et sociale ;Ensemble des tranches d'effectif ;450,4
a272 ;841;Administration générale, économique et sociale ;De 0 à 9 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;De 10 à 19 salariés en ETP ;N
a272 ;841;Administration générale, économique et sociale ;De 20 à 249 salariés en ETP ;6,1
a272 ;841;Administration générale, économique et sociale ;Plus de 250 salariés en ETP ;444,3
a272 ;842;Services de prérogative publique ;Ensemble des tranches d'effectif ;5,2
a272 ;842;Services de prérogative publique ;De 0 à 9 salariés en ETP ;N
a272 ;842;Services de prérogative publique ;De 10 à 19 salariés en ETP ;0
a272 ;842;Services de prérogative publique ;De 20 à 249 salariés en ETP ;3,3
a272 ;842;Services de prérogative publique ;Plus de 250 salariés en ETP ;1,8
a21 ;P ;Enseignement ;Ensemble des tranches d'effectif ;13919,7
a21 ;P ;Enseignement ;De 0 à 9 salariés en ETP ;7911
a21 ;P ;Enseignement ;De 10 à 19 salariés en ETP ;1631,1
a21 ;P ;Enseignement ;De 20 à 249 salariés en ETP ;3561,5
a21 ;P ;Enseignement ;Plus de 250 salariés en ETP ;812,9
a88 ;85;Enseignement ;Ensemble des tranches d'effectif ;13919,7
a88 ;85;Enseignement ;De 0 à 9 salariés en ETP ;7911
a88 ;85;Enseignement ;De 10 à 19 salariés en ETP ;1631,1
a88 ;85;Enseignement ;De 20 à 249 salariés en ETP ;3561,5
a88 ;85;Enseignement ;Plus de 250 salariés en ETP ;812,9
a272 ;851;Enseignement pré-primaire ;Ensemble des tranches d'effectif ;1,6
a272 ;851;Enseignement pré-primaire ;De 0 à 9 salariés en ETP ;1,6
a272 ;851;Enseignement pré-primaire ;De 10 à 19 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;De 20 à 249 salariés en ETP ;N
a272 ;851;Enseignement pré-primaire ;Plus de 250 salariés en ETP ;N
a272 ;852;Enseignement primaire ;Ensemble des tranches d'effectif ;53,7
a272 ;852;Enseignement primaire ;De 0 à 9 salariés en ETP ;10
a272 ;852;Enseignement primaire ;De 10 à 19 salariés en ETP ;S
a272 ;852;Enseignement primaire ;De 20 à 249 salariés en ETP ;S
a272 ;852;Enseignement primaire ;Plus de 250 salariés en ETP ;N
a272 ;853;Enseignement secondaire ;Ensemble des tranches d'effectif ;282,6
a272 ;853;Enseignement secondaire ;De 0 à 9 salariés en ETP ;95,9
a272 ;853;Enseignement secondaire ;De 10 à 19 salariés en ETP ;S
a272 ;853;Enseignement secondaire ;De 20 à 249 salariés en ETP ;S
a272 ;853;Enseignement secondaire ;Plus de 250 salariés en ETP ;0,3
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Ensemble des tranches d'effectif ;683,6
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 0 à 9 salariés en ETP ;183,5
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 10 à 19 salariés en ETP ;S
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;De 20 à 249 salariés en ETP ;372,6
a272 ;854;Enseignement supérieur et post-secondaire non supérieur ;Plus de 250 salariés en ETP ;S
a272 ;855;Autres activités d'enseignement ;Ensemble des tranches d'effectif ;12853,6
a272 ;855;Autres activités d'enseignement ;De 0 à 9 salariés en ETP ;7585,8
a272 ;855;Autres activités d'enseignement ;De 10 à 19 salariés en ETP ;S
a272 ;855;Autres activités d'enseignement ;De 20 à 249 salariés en ETP ;3029,1
a272 ;855;Autres activités d'enseignement ;Plus de 250 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;Ensemble des tranches d'effectif ;44,5
a272 ;856;Activités de soutien à l'enseignement ;De 0 à 9 salariés en ETP ;34,3
a272 ;856;Activités de soutien à l'enseignement ;De 10 à 19 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;De 20 à 249 salariés en ETP ;S
a272 ;856;Activités de soutien à l'enseignement ;Plus de 250 salariés en ETP ;N
a21 ;Q ;Santé humaine et action sociale ;Ensemble des tranches d'effectif ;78261,6
a21 ;Q ;Santé humaine et action sociale ;De 0 à 9 salariés en ETP ;48691
a21 ;Q ;Santé humaine et action sociale ;De 10 à 19 salariés en ETP ;2915
a21 ;Q ;Santé humaine et action sociale ;De 20 à 249 salariés en ETP ;18434
a21 ;Q ;Santé humaine et action sociale ;Plus de 250 salariés en ETP ;8221,7
a88 ;86;Activités pour la santé humaine ;Ensemble des tranches d'effectif ;71175,1
a88 ;86;Activités pour la santé humaine ;De 0 à 9 salariés en ETP ;48063,3
a88 ;86;Activités pour la santé humaine ;De 10 à 19 salariés en ETP ;2398,1
a88 ;86;Activités pour la santé humaine ;De 20 à 249 salariés en ETP ;13921,1
a88 ;86;Activités pour la santé humaine ;Plus de 250 salariés en ETP ;6792,7
a272 ;861;Activités hospitalières ;Ensemble des tranches d'effectif ;13479,8
a272 ;861;Activités hospitalières ;De 0 à 9 salariés en ETP ;168,8
a272 ;861;Activités hospitalières ;De 10 à 19 salariés en ETP ;130,4
a272 ;861;Activités hospitalières ;De 20 à 249 salariés en ETP ;6885,5
a272 ;861;Activités hospitalières ;Plus de 250 salariés en ETP ;6295,1
a272 ;862;Activité des médecins et des dentistes ;Ensemble des tranches d'effectif ;35120,9
a272 ;862;Activité des médecins et des dentistes ;De 0 à 9 salariés en ETP ;32168
a272 ;862;Activité des médecins et des dentistes ;De 10 à 19 salariés en ETP ;760,6
a272 ;862;Activité des médecins et des dentistes ;De 20 à 249 salariés en ETP ;2030,5
a272 ;862;Activité des médecins et des dentistes ;Plus de 250 salariés en ETP ;161,7
a272 ;869;Autres activités pour la santé humaine ;Ensemble des tranches d'effectif ;22574,5
a272 ;869;Autres activités pour la santé humaine ;De 0 à 9 salariés en ETP ;15726,5
a272 ;869;Autres activités pour la santé humaine ;De 10 à 19 salariés en ETP ;1507,1
a272 ;869;Autres activités pour la santé humaine ;De 20 à 249 salariés en ETP ;5005,1
a272 ;869;Autres activités pour la santé humaine ;Plus de 250 salariés en ETP ;335,8
a88 ;87;Hébergement médico-social et social ;Ensemble des tranches d'effectif ;5282,6
a88 ;87;Hébergement médico-social et social ;De 0 à 9 salariés en ETP ;164,3
a88 ;87;Hébergement médico-social et social ;De 10 à 19 salariés en ETP ;162,2
a88 ;87;Hébergement médico-social et social ;De 20 à 249 salariés en ETP ;3840,3
a88 ;87;Hébergement médico-social et social ;Plus de 250 salariés en ETP ;1115,8
a272 ;871;Hébergement médicalisé ;Ensemble des tranches d'effectif ;3676,4
a272 ;871;Hébergement médicalisé ;De 0 à 9 salariés en ETP ;64,9
a272 ;871;Hébergement médicalisé ;De 10 à 19 salariés en ETP ;85,6
a272 ;871;Hébergement médicalisé ;De 20 à 249 salariés en ETP ;2621,1
a272 ;871;Hébergement médicalisé ;Plus de 250 salariés en ETP ;904,9
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Ensemble des tranches d'effectif ;12,8
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 0 à 9 salariés en ETP ;0,9
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 10 à 19 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;De 20 à 249 salariés en ETP ;S
a272 ;872;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes ;Plus de 250 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Ensemble des tranches d'effectif ;1538,6
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 0 à 9 salariés en ETP ;S
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 10 à 19 salariés en ETP ;71,9
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;De 20 à 249 salariés en ETP ;1192,7
a272 ;873;Hébergement social pour personnes âgées ou handicapées physiques ;Plus de 250 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;Ensemble des tranches d'effectif ;54,9
a272 ;879;Autres activités d'hébergement social ;De 0 à 9 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;De 10 à 19 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;De 20 à 249 salariés en ETP ;S
a272 ;879;Autres activités d'hébergement social ;Plus de 250 salariés en ETP ;N
a88 ;88;Action sociale sans hébergement ;Ensemble des tranches d'effectif ;1803,8
a88 ;88;Action sociale sans hébergement ;De 0 à 9 salariés en ETP ;463,4
a88 ;88;Action sociale sans hébergement ;De 10 à 19 salariés en ETP ;354,7
a88 ;88;Action sociale sans hébergement ;De 20 à 249 salariés en ETP ;672,6
a88 ;88;Action sociale sans hébergement ;Plus de 250 salariés en ETP ;313,2
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Ensemble des tranches d'effectif ;1217,6
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 0 à 9 salariés en ETP ;286,8
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 10 à 19 salariés en ETP ;254
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;De 20 à 249 salariés en ETP ;532,6
a272 ;881;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;Plus de 250 salariés en ETP ;144,2
a272 ;889;Autre action sociale sans hébergement ;Ensemble des tranches d'effectif ;586,3
a272 ;889;Autre action sociale sans hébergement ;De 0 à 9 salariés en ETP ;176,6
a272 ;889;Autre action sociale sans hébergement ;De 10 à 19 salariés en ETP ;100,6
a272 ;889;Autre action sociale sans hébergement ;De 20 à 249 salariés en ETP ;140,1
a272 ;889;Autre action sociale sans hébergement ;Plus de 250 salariés en ETP ;169
a10 ;RU ;Autres activités de services ;Ensemble des tranches d'effectif ;57186,4
a10 ;RU ;Autres activités de services ;De 0 à 9 salariés en ETP ;22565,4
a10 ;RU ;Autres activités de services ;De 10 à 19 salariés en ETP ;2580,3
a10 ;RU ;Autres activités de services ;De 20 à 249 salariés en ETP ;10266
a10 ;RU ;Autres activités de services ;Plus de 250 salariés en ETP ;21766,8
a21 ;R ;Arts, spectacles et activités récréatives ;Ensemble des tranches d'effectif ;32144,9
a21 ;R ;Arts, spectacles et activités récréatives ;De 0 à 9 salariés en ETP ;8083,2
a21 ;R ;Arts, spectacles et activités récréatives ;De 10 à 19 salariés en ETP ;1188,1
a21 ;R ;Arts, spectacles et activités récréatives ;De 20 à 249 salariés en ETP ;5914,7
a21 ;R ;Arts, spectacles et activités récréatives ;Plus de 250 salariés en ETP ;16957,2
a88 ;90;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;7122,9
a88 ;90;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;4851,6
a88 ;90;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;S
a88 ;90;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1531,2
a88 ;90;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;S
a272 ;900;Activités créatives, artistiques et de spectacle ;Ensemble des tranches d'effectif ;7122,9
a272 ;900;Activités créatives, artistiques et de spectacle ;De 0 à 9 salariés en ETP ;4851,6
a272 ;900;Activités créatives, artistiques et de spectacle ;De 10 à 19 salariés en ETP ;S
a272 ;900;Activités créatives, artistiques et de spectacle ;De 20 à 249 salariés en ETP ;1531,2
a272 ;900;Activités créatives, artistiques et de spectacle ;Plus de 250 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;527,6
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;90,1
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;296,2
a88 ;91;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Ensemble des tranches d'effectif ;527,6
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 0 à 9 salariés en ETP ;90,1
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 10 à 19 salariés en ETP ;S
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;De 20 à 249 salariés en ETP ;296,2
a272 ;910;Bibliothèques, archives, musées et autres activités culturelles ;Plus de 250 salariés en ETP ;S
a88 ;92;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;16890,5
a88 ;92;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;715,1
a88 ;92;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;68,1
a88 ;92;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1089,8
a88 ;92;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;15017,1
a272 ;920;Organisation de jeux de hasard et d'argent ;Ensemble des tranches d'effectif ;16890,5
a272 ;920;Organisation de jeux de hasard et d'argent ;De 0 à 9 salariés en ETP ;715,1
a272 ;920;Organisation de jeux de hasard et d'argent ;De 10 à 19 salariés en ETP ;68,1
a272 ;920;Organisation de jeux de hasard et d'argent ;De 20 à 249 salariés en ETP ;1089,8
a272 ;920;Organisation de jeux de hasard et d'argent ;Plus de 250 salariés en ETP ;15017,1
a88 ;93;Activités sportives, récréatives et de loisirs ;Ensemble des tranches d'effectif ;7603,8
a88 ;93;Activités sportives, récréatives et de loisirs ;De 0 à 9 salariés en ETP ;2426,3
a88 ;93;Activités sportives, récréatives et de loisirs ;De 10 à 19 salariés en ETP ;487,3
a88 ;93;Activités sportives, récréatives et de loisirs ;De 20 à 249 salariés en ETP ;2997,6
a88 ;93;Activités sportives, récréatives et de loisirs ;Plus de 250 salariés en ETP ;1690
a272 ;931;Activités liées au sport ;Ensemble des tranches d'effectif ;4500,4
a272 ;931;Activités liées au sport ;De 0 à 9 salariés en ETP ;1192,4
a272 ;931;Activités liées au sport ;De 10 à 19 salariés en ETP ;S
a272 ;931;Activités liées au sport ;De 20 à 249 salariés en ETP ;2610,9
a272 ;931;Activités liées au sport ;Plus de 250 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;Ensemble des tranches d'effectif ;3103,4
a272 ;932;Activités récréatives et de loisirs ;De 0 à 9 salariés en ETP ;1234
a272 ;932;Activités récréatives et de loisirs ;De 10 à 19 salariés en ETP ;S
a272 ;932;Activités récréatives et de loisirs ;De 20 à 249 salariés en ETP ;386,7
a272 ;932;Activités récréatives et de loisirs ;Plus de 250 salariés en ETP ;S
a21 ;S ;Autres activités de services ;Ensemble des tranches d'effectif ;24302,4
a21 ;S ;Autres activités de services ;De 0 à 9 salariés en ETP ;13994,2
a21 ;S ;Autres activités de services ;De 10 à 19 salariés en ETP ;1344,4
a21 ;S ;Autres activités de services ;De 20 à 249 salariés en ETP ;4212,6
a21 ;S ;Autres activités de services ;Plus de 250 salariés en ETP ;4745
a88 ;94;Activités des organisations associatives ;Ensemble des tranches d'effectif ;2223
a88 ;94;Activités des organisations associatives ;De 0 à 9 salariés en ETP ;1212,5
a88 ;94;Activités des organisations associatives ;De 10 à 19 salariés en ETP ;181,1
a88 ;94;Activités des organisations associatives ;De 20 à 249 salariés en ETP ;731,9
a88 ;94;Activités des organisations associatives ;Plus de 250 salariés en ETP ;97,4
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Ensemble des tranches d'effectif ;1873
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 0 à 9 salariés en ETP ;1180,7
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 10 à 19 salariés en ETP ;S
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;De 20 à 249 salariés en ETP ;510,5
a272 ;941;Activités des organisations économiques, patronales et professionnelles ;Plus de 250 salariés en ETP ;S
a272 ;949;Activités des autres organisations associatives ;Ensemble des tranches d'effectif ;349,9
a272 ;949;Activités des autres organisations associatives ;De 0 à 9 salariés en ETP ;31,8
a272 ;949;Activités des autres organisations associatives ;De 10 à 19 salariés en ETP ;S
a272 ;949;Activités des autres organisations associatives ;De 20 à 249 salariés en ETP ;221,5
a272 ;949;Activités des autres organisations associatives ;Plus de 250 salariés en ETP ;S
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Ensemble des tranches d'effectif ;8596
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;2836,7
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;417,2
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;1993,1
